Layer,Name,GEOID,PCT-W_2015-2019,PCT-B_2015-2019,PCT-A_2015-2019,PCT-H_2015-2019,HDX_2015-2019,INC_2015-2019,PCI_2015-2019,POV_2015-2019,DIS_2015-2019,DIW_2015-2019,UNS_2015-2019,PMC_2019,POP_2015-2019
,,,"Demographics, Non-Hispanic White (% of residents), 2015-2019","Demographics, Non-Hispanic Black (% of residents), 2015-2019","Demographics, Asian (% of residents), 2015-2019","Demographics, Hispanic or Latino (% of residents), 2015-2019","Hardship Index (score), 2015-2019","Median household income, 2015-2019","Per capita income, 2015-2019","Poverty rate (% of residents), 2015-2019","Disability (% of residents), 2015-2019","Ambulatory difficulty (% of residents), 2015-2019","Uninsured rate (% of residents), 2015-2019","Particulate matter (PM 2.5) concentration (µg/m3), 2019","Population (residents), 2015-2019"
Census tract,Tract 1703,17031170300,57.8119145747471,0.0562008242787561,6.20082427875609,35.724990633196,41.2,71384.0406397657,30280.2491625812,8.19426214138384,10.031876992312,6.50665666604163,11.8132383273955,9.877631148,5338.0
Census tract,Tract 1704,17031170400,63.7861064693244,2.67366913344474,4.46407257101934,28.8374313678682,48.6,67399.9927238847,33274.6493932873,14.4425877297684,11.2914776796371,5.99188350441633,7.30484602530437,9.892455464,4189.0
Census tract,Tract 1705,17031170500,71.8427251313644,0.0,6.23301322703388,21.2719695597028,18.9,94068.5051576122,38733.0920384214,5.61695959412937,8.37108171770248,5.29081355317992,4.78347526725856,9.914536612,5519.0
Census tract,Tract 1706,17031170600,78.4077201447527,1.56815440289505,1.88982710092481,16.8073984720547,31.5,73476.8325827991,35479.8771933716,6.63449939686369,9.07258064516129,4.23387096774194,6.08870967741935,9.934568033,2487.0
Census tract,Tract 1707,17031170700,68.2245827010622,0.0,6.76783004552352,25.0075872534143,50.0,69193.6628585372,27230.6917189822,9.16540212443096,8.86654478976234,3.71724558196222,3.77818403412553,9.921128415,3295.0
Census tract,Tract 1708,17031170800,59.0875823371554,1.07343254452305,6.87972676262503,32.9592583556965,40.7,66777.3526475743,31077.9073182635,5.39877300613497,7.62649718895136,3.81324859447568,7.69982889269127,9.918196995,4099.0
Census tract,Tract 1709,17031170900,49.7683993823984,4.58054554812146,3.03654143077715,42.614513638703,62.2,73144.828589809,26775.6447126156,10.355486862442,7.97735460627895,4.32321152856408,16.4693772516727,9.917738525,1943.0
Census tract,Tract 1710,17031171000,60.5496582812273,4.30420241384325,4.91493383742911,27.5847026319616,31.4,84592.0716963553,41487.7705361698,4.23149629198778,7.94721407624633,5.13196480938416,11.3196480938416,9.898224317,6877.0
Census tract,Tract 1711,17031171100,49.6635933217045,0.523299277348617,6.30451034139048,43.3341639671069,33.8,73539.4148051199,29718.0698773265,6.16386870458532,8.87116870171941,6.03040119611263,3.28930974333416,9.875712295,4013.0
Census tract,Tract 1801,17031180100,43.9627488760437,0.481695568400771,6.35838150289017,48.121387283237,38.3,61323.1528649704,36674.2429956299,16.4283392915177,10.204744881378,3.72115697107572,11.9434514137147,9.908722404,6228.0
Census tract,Tract 1901,17031190100,9.70240521810028,1.2637586628618,2.36445169180595,86.669384427232,72.1,43598.5946449566,20595.9154373433,14.1051773338769,9.98777007745618,5.38116591928251,19.0786791683653,9.843637705,2453.0
Census tract,Tract 1902,17031190200,12.2644741349777,2.70640630352861,2.6207605344296,80.7810894141829,76.2,62424.1756915637,22681.2823709488,16.5031836172776,6.97156560465913,2.6550188420692,13.6861939020212,9.859351366,5838.0
Census tract,Tract 1903,17031190300,29.3403407031533,0.942370424066691,1.73976078289235,62.4682856107285,74.9,57532.1551942146,24314.7844450853,19.9710039869518,7.2671257702066,3.67886915549112,16.7089525190286,9.864197541,5518.0
Census tract,Tract 1904.01,17031190401,29.2216659080564,1.3882567137005,7.55575785161584,61.3563950842057,73.3,67620.6215754564,23084.3543113201,16.1341853035144,7.91989076012745,4.52890304961311,11.3791533909877,9.885843169,4394.0
Census tract,Tract 1904.02,17031190402,28.0594243268338,1.68987929433612,0.278551532033426,69.7493036211699,68.2,56240.2035537612,25595.0682135806,7.89229340761374,6.77808727948004,2.87836583101207,13.8161559888579,9.881627322,5385.0
Census tract,Tract 1906.01,17031190601,8.11897106109325,4.56189710610932,1.56752411575563,85.7516077170418,88.1,60217.8871758468,24028.3912242951,14.3058918482647,6.10932475884244,2.83360128617363,17.3432475884244,9.913585792,4976.0
Census tract,Tract 1906.02,17031190602,15.1668943978138,3.04509076712864,1.8543821979309,78.3720476283428,79.4,58008.4165132323,20893.9765300916,12.603305785124,11.1796136457049,7.15166461159063,19.4204685573366,9.900539344,5123.0
Census tract,Tract 1907.01,17031190701,12.8702010968921,1.06032906764168,1.53564899451554,83.327239488117,85.7,44836.4497881497,18077.776525655,17.4771480804388,10.7861060329068,5.44789762340037,20.109689213894,9.880862022,2735.0
Census tract,Tract 1907.02,17031190702,6.94224683544304,2.33386075949367,0.0,90.4865506329114,92.4,43577.3803323055,19717.6428935868,29.8456604529966,8.0498417721519,5.12262658227848,22.2112341772152,9.89650082,5056.0
Census tract,Tract 1908,17031190800,9.30801323550568,1.13652711840023,0.834412314774853,85.7574449719465,89.0,55107.3592581912,20949.1337429845,19.8552223371251,12.1421378218961,6.54582074521652,17.2205438066465,9.872962295,6951.0
Census tract,Tract 1909,17031190900,7.82997762863535,3.40044742729307,0.0,88.7695749440716,82.0,58074.1808824508,20220.4221034184,19.8905109489051,15.7941834451902,8.18791946308725,17.0022371364653,9.868856557,2235.0
Census tract,Tract 1910,17031191000,6.3003663003663,1.97802197802198,5.42124542124542,86.3003663003663,86.1,58425.2777568269,21040.3552873844,16.6666666666667,11.7216117216117,6.19047619047619,13.4432234432234,9.898201093,2730.0
Census tract,Tract 1911,17031191100,5.3991626966941,4.37418796015591,1.87671430633752,86.2566767720514,80.4,54543.0585416713,18584.7985980168,16.5387400434468,9.78778692074491,4.50411433521005,14.5950627977479,9.891076503,6927.0
Census tract,Tract 1912,17031191200,4.63853935356526,0.370096225018505,0.0246730816679003,94.9666913397484,90.9,53625.5395195102,16980.9965615919,24.006908462867,12.8546755489761,5.99555884529978,24.2783123612139,9.904114754,4053.0
Census tract,Tract 1913.01,17031191301,2.35294117647059,3.05882352941177,2.6606334841629,90.7692307692308,84.5,53084.5745469065,19810.9858692518,13.5927601809955,11.9276018099548,6.69683257918552,15.2760180995475,9.926827049,5525.0
Census tract,Tract 1913.02,17031191302,9.78993261989695,1.28814902893381,0.0,88.9219183511692,84.4,48752.6119035471,21363.873555314,10.7593668603486,5.86603250099088,0.733254062623861,13.7534680935394,9.916086339,5046.0
Census tract,Tract 2001,17031200100,20.7247132429614,2.45046923879041,4.3274244004171,70.985401459854,57.6,56979.5223496528,28650.989950975,5.20533612346325,13.0604796663191,4.718456725756,14.259645464025,9.82477377,3836.0
Census tract,Tract 2002,17031200200,10.292904290429,4.45544554455445,1.69141914191419,83.4364686468647,74.7,49455.8663679319,23740.9372878724,19.2244224422442,12.4174917491749,6.06435643564356,13.9232673267327,9.852909563,4848.0
Census tract,Tract 2003,17031200300,8.02501302761855,1.7196456487754,1.61542470036477,88.6399166232413,78.3,57064.3796002573,27786.5067104417,24.5440333507035,9.2235539343408,4.95049504950495,18.7597707139135,9.85479235,1919.0
Census tract,Tract 2004.01,17031200401,9.44008655666757,3.16472815796592,0.73032188260752,86.0697863132269,94.4,47810.6964218372,18459.6341533752,20.5031106302407,7.46551257776576,4.30078441979984,25.2366783878821,9.868852186,3697.0
Census tract,Tract 2004.02,17031200402,6.32119723028814,4.17690417690418,4.13223140495868,83.5604199240563,87.2,54859.151800173,23267.8581157523,16.7522894795622,8.7781996872906,2.09962028143846,14.54098726826,9.870668579,4477.0
Census tract,Tract 2101,17031210100,43.9054119941492,3.48610433934666,7.33788395904437,42.8327645051194,39.2,86846.0924155372,40719.8124181992,9.92198927352511,6.24085811799122,4.02242808386153,12.8961482203803,9.74150765,4102.0
Census tract,Tract 2104,17031210400,27.1317829457364,2.55813953488372,1.2015503875969,66.6279069767442,71.0,54184.5366578673,30011.8881075445,20.1272871917263,10.6012658227848,5.65664556962025,24.129746835443,9.823186066,2580.0
Census tract,Tract 2105.01,17031210501,31.388064622486,5.53907022749753,3.36300692383778,56.8084404879657,62.7,53586.2930411056,30515.7280330087,20.8044840092318,7.51730959446093,3.52786020441807,22.4530168150346,9.79625082,3033.0
Census tract,Tract 2105.02,17031210502,26.0850111856823,3.57941834451902,1.78970917225951,65.3020134228188,66.5,59426.5933139599,27752.5638101999,26.7561521252796,6.12975391498882,1.92393736017897,21.2975391498881,9.813303552,4470.0
Census tract,Tract 2106.01,17031210601,34.5300950369588,0.105596620908131,5.20943329813446,57.9725448785639,50.5,80042.6623483218,37939.6767452694,11.5100316789863,6.40619500175994,4.11826821541711,11.4396339317142,9.781117213,2841.0
Census tract,Tract 2106.02,17031210602,30.3030303030303,0.219941348973607,5.64516129032258,58.3333333333333,35.2,78670.0963197941,39099.0389316533,9.70185728250244,8.43108504398827,6.01173020527859,12.4389051808407,9.796835792,4092.0
Census tract,Tract 2107,17031210700,35.377358490566,1.08490566037736,3.98584905660377,55.4952830188679,50.3,72362.0204529825,34779.8048758846,21.8941898913557,10.2358490566038,4.19811320754717,10.4481132075472,9.778777049,4240.0
Census tract,Tract 2108,17031210800,33.0472103004292,0.600858369098712,1.20171673819742,64.206008583691,20.9,64648.496373034,41163.1915526076,7.1244635193133,4.46351931330472,2.3175965665236,26.6952789699571,9.762101913,1165.0
Census tract,Tract 2109,17031210900,50.490516677567,5.55918901242642,5.2648790058862,35.6442119032047,15.9,93520.1151755806,44790.8390159498,9.2544146500981,6.73642903858731,4.41465009810334,7.97907128842381,9.747169672,3058.0
Census tract,Tract 2203,17031220300,63.9748549323017,1.45067698259188,5.56092843326886,24.8065764023211,8.8,104982.208300983,60015.2904900286,7.080078125,6.640625,1.416015625,4.541015625,9.772813388,2068.0
Census tract,Tract 2204,17031220400,74.4812522752093,1.20131052056789,7.06224972697488,14.4521295959228,8.6,109566.621264891,53044.2673528694,4.70588235294118,3.82235165635238,2.22060429559519,2.51183108846014,9.77963224,2747.0
Census tract,Tract 2205,17031220500,61.326408310028,4.27487015581302,5.67319216939672,23.9712345185777,2.1,100602.513454158,56292.1786197564,10.1478226128646,3.79544546544147,0.799041150619257,8.54974031162605,9.796765847,2503.0
Census tract,Tract 2206.01,17031220601,55.7071960297767,1.92307692307692,1.79900744416873,34.4913151364764,9.5,82331.6866833781,45957.6262117616,12.0967741935484,5.89330024813896,3.84615384615385,6.20347394540943,9.811357377,1612.0
Census tract,Tract 2206.02,17031220602,53.0105777054516,4.10903173311636,5.47192839707079,35.9235150528885,26.5,55330.109541028,38764.9135073981,15.422276621787,5.44675642594859,2.06038351693186,9.75112199102407,9.800756831,4916.0
Census tract,Tract 2207.01,17031220701,24.6498599439776,3.64145658263305,1.46280734516029,67.849361967009,55.0,74852.5807582245,34547.5081523548,13.1892230576441,6.38032990974167,2.7077497665733,14.7836912542795,9.829116667,3213.0
Census tract,Tract 2207.02,17031220702,27.1655561250641,3.56227575602255,2.6652998462327,65.4536135315223,57.2,68301.6010115575,31852.2297300295,20.9636084059457,3.84418247052793,0.999487442337263,16.6581240389544,9.828966393,3902.0
Census tract,Tract 2209.01,17031220901,21.314209472982,7.50500333555704,0.933955970647098,69.212808539026,83.7,51378.9438097562,24327.513032676,25.3092611166834,5.63709139426284,4.43629086057372,10.9406270847231,9.857278689,2998.0
Census tract,Tract 2209.02,17031220902,17.9843304843305,0.605413105413105,1.1039886039886,78.8817663817664,50.4,60619.8984005856,28502.4897624171,14.2450142450142,5.02136752136752,1.35327635327635,9.79344729344729,9.832069126,2808.0
Census tract,Tract 2210,17031221000,32.1544568747745,7.9032840129917,1.76831468783833,57.1995669433418,55.6,60443.8196055813,30941.0750016637,24.3566509604929,6.92890653193793,3.10357271743053,13.2443161313605,9.833547268,2771.0
Census tract,Tract 2211,17031221100,45.8709942481512,6.77896466721446,3.45110928512736,41.6598192276089,35.7,69941.4673794893,36972.3040883782,18.7942501609097,8.58184938854323,3.75455910748766,14.7607809482944,9.828976503,4868.0
Census tract,Tract 2212,17031221200,58.1285444234405,3.65469439193447,2.48897290485192,29.4265910522999,2.2,107270.171920406,67647.1394662703,5.79710144927536,3.15059861373661,0.661625708884688,4.75740390674228,9.814665301,3174.0
Census tract,Tract 2213,17031221300,49.0448072247308,2.29246266064606,5.38381382424453,39.562348037513,39.4,75737.2175957763,45729.572350762,23.9319208058354,4.82806530045155,2.18825981243487,13.3726988537687,9.811193169,2879.0
Census tract,Tract 2214,17031221400,44.910941475827,4.73918575063613,4.38931297709924,42.8435114503817,9.7,96092.3505845294,55693.9350029947,9.764631043257,5.75699745547074,1.59033078880407,7.6972010178117,9.794174044,3144.0
Census tract,Tract 2215,17031221500,51.1005135730007,6.78650036683786,8.07043286867205,33.015407190022,27.0,65377.2080126001,42925.0402182835,19.6625091709464,6.30961115187087,2.4578136463683,11.518708730741,9.779122951,2726.0
Census tract,Tract 2216,17031221600,71.8176254589963,3.27417380660955,4.52876376988984,18.0844553243574,0.5,145486.695445773,88271.6942256927,5.17135862913097,2.32558139534884,0.489596083231334,1.77478580171359,9.774184699,3268.0
Census tract,Tract 2222,17031222200,71.6802750322303,3.73871938117748,6.53201547056296,14.0094542329179,0.7,159770.292153774,97929.5100601167,4.94198538891276,5.0709067468844,1.93382036957456,0.988397077782553,9.789809016,2327.0
Census tract,Tract 2225,17031222500,44.9763593380615,4.31442080378251,0.531914893617021,48.6406619385343,40.9,96259.9436544733,40405.8405909625,21.8676122931442,5.55555555555555,2.65957446808511,8.86524822695036,9.816719399,1692.0
Census tract,Tract 2226,17031222600,60.6734816596512,6.97534576067348,2.1046301864101,27.7811184606134,21.5,84041.5602830586,45245.8860223164,11.0643415514131,8.11785929043896,2.04449789536981,9.68129885748647,9.82572377,1663.0
Census tract,Tract 2227,17031222700,33.3463338533541,6.74726989079563,1.32605304212168,54.7191887675507,50.8,73256.2037312274,29940.8201601633,14.2408787759906,3.52526439482961,1.48844496670584,11.9075597336467,9.844069126,2564.0
Census tract,Tract 2228,17031222800,29.0513833992095,5.53359683794466,0.0,63.7351778656126,53.1,53367.785620799,29193.0156392112,15.6901688182721,4.74308300395257,1.58102766798419,20.4545454545455,9.849723224,1012.0
Census tract,Tract 2229,17031222900,17.3134328358209,9.75124378109453,0.0,72.2388059701493,51.5,52929.7100645533,27433.2884048005,6.46766169154229,9.15422885572139,5.57213930348259,7.46268656716418,9.865203825,1005.0
Census tract,Tract 2301,17031230100,35.4320987654321,6.41975308641975,3.08641975308642,54.1358024691358,25.7,59997.2583242752,34405.3722575922,12.8553770086527,8.76543209876543,2.28395061728395,7.90123456790123,9.832290437,1620.0
Census tract,Tract 2302,17031230200,17.7590788308237,17.2276350752879,2.74579273693534,61.0274579273694,80.6,60725.9699638413,23325.1367599104,11.8689105403012,10.5845881310895,7.0859167404783,18.2019486271036,9.846819399,2258.0
Census tract,Tract 2303,17031230300,11.3168724279835,10.3909465020576,0.0,77.880658436214,77.5,53292.4748108876,19984.943232991,11.8312757201646,8.95061728395062,5.24691358024691,20.5761316872428,9.863181967,972.0
Census tract,Tract 2304,17031230400,13.6363636363636,0.574162679425837,1.91387559808612,82.6794258373206,88.3,61156.6205106591,22319.5783402471,19.4736842105263,10.4784688995215,8.27751196172249,22.9186602870813,9.880504918,2090.0
Census tract,Tract 2305,17031230500,4.05770964833183,6.2819356777878,0.240456868049294,89.4198978058311,95.6,25865.5506998824,15399.4695534506,35.4673880372708,12.5638713555756,8.05530507965134,14.7880973850316,9.891801366,3327.0
Census tract,Tract 2306,17031230600,2.44705208929594,15.7985117344018,0.0,80.2947910704064,95.4,43144.6083542226,18491.4556223519,22.9139645482058,11.7200915855753,6.22495706926159,26.2163709215799,9.905005464,6988.0
Census tract,Tract 2307,17031230700,5.18234165067178,4.22264875239923,0.0,88.9315419065899,89.9,42395.7431176379,16632.0211184809,24.5115452930728,7.82149712092131,3.74280230326296,24.4241842610365,9.887984699,6252.0
Census tract,Tract 2308,17031230800,11.3636363636364,3.81493506493506,0.0,84.8214285714286,84.7,59002.3070609375,19291.2352092992,19.8051948051948,6.89935064935065,4.13961038961039,9.17207792207792,9.877893169,1232.0
Census tract,Tract 2309,17031230900,22.067387687188,11.2520798668885,1.70549084858569,62.396006655574,59.6,58449.6742163757,32056.9478471128,21.9717716452496,9.48419301164726,5.69883527454243,13.9975041597338,9.85644071,4808.0
Census tract,Tract 2311,17031231100,4.02629416598192,55.8751027115859,0.0,38.0443714050945,90.7,38450.9416801615,21807.2526897225,26.5339966832504,18.3237469186524,11.3393590797042,14.215283483977,9.905782787,1217.0
Census tract,Tract 2312,17031231200,1.33763837638376,61.669741697417,0.0,33.9637146371464,94.7,35452.2985869252,17427.557842898,28.2494842088557,15.4059040590406,10.039975399754,14.5910209102091,9.901048361,6504.0
Census tract,Tract 2315,17031231500,0.841389187253849,82.3308270676692,0.50125313283208,16.3265306122449,93.0,32804.752368065,17643.9438319395,34.4253490870032,25.9756534192624,17.4722520587182,14.0171858216971,9.926806831,5586.0
Census tract,Tract 2402,17031240200,73.7293325168402,1.40845070422535,5.69503980404164,15.2480097979179,0.5,156995.460059008,112590.721533308,5.14390691977955,6.67483159828536,5.75627679118187,2.14329454990814,9.770942076,1633.0
Census tract,Tract 2403,17031240300,82.7160493827161,5.10288065843621,5.26748971193416,4.93827160493827,0.4,133525.005257437,100700.099292353,6.17283950617284,3.2204789430223,0.578034682080925,1.73410404624277,9.788063934,1215.0
Census tract,Tract 2405,17031240500,81.8556701030928,1.7319587628866,7.54639175257732,6.76288659793814,0.1,159306.759422347,111438.784356352,5.23711340206186,1.52577319587629,0.0,0.0,9.803015574,2425.0
Census tract,Tract 2406,17031240600,55.0144927536232,8.46376811594203,1.56521739130435,32.9855072463768,10.3,108281.033918232,63816.89531711,17.5377468060395,0.695652173913043,0.115942028985507,4.57971014492754,9.817916667,1725.0
Census tract,Tract 2407,17031240700,34.3283582089552,2.98507462686567,2.82515991471215,57.8358208955224,36.8,91929.0417267464,46786.0451207879,16.3113006396588,3.83795309168444,1.38592750533049,8.10234541577825,9.828050273,1876.0
Census tract,Tract 2408,17031240800,45.7664233576642,5.4014598540146,4.01459854014599,41.6058394160584,36.7,57949.0164378092,42614.2505379445,21.2893553223388,5.86080586080586,1.53846153846154,16.4835164835165,9.833973497,1370.0
Census tract,Tract 2409,17031240900,31.2945973496432,10.0917431192661,8.97043832823649,47.1967380224261,57.8,45310.5896759023,34910.272898689,26.809378185525,8.56269113149847,3.16004077471967,14.3730886850153,9.848442896,981.0
Census tract,Tract 2410,17031241000,34.9070100143062,8.44062947067239,4.72103004291846,49.6423462088698,45.0,76349.2505157612,35825.6704895849,18.4551581130119,8.2687338501292,4.96124031007752,11.1627906976744,9.833283333,2097.0
Census tract,Tract 2411,17031241100,46.3012240553486,9.95210218201171,4.2309739222991,37.5997871208089,20.8,85413.0655959538,41602.3278244859,21.1016498137307,2.95369877594465,0.904736562001064,9.26024481106972,9.824464481,3758.0
Census tract,Tract 2412,17031241200,64.1208791208791,5.54945054945055,10.1648351648352,17.3626373626374,3.1,113363.983229442,67410.5998802103,6.53846153846154,6.92307692307692,2.63736263736264,2.36263736263736,9.81877623,1820.0
Census tract,Tract 2413,17031241300,71.4285714285714,11.9298245614035,2.45614035087719,10.4761904761905,1.0,164190.294194636,85304.872601433,6.92957746478873,3.83141762452107,0.711548987411056,2.24411603721949,9.814301093,1995.0
Census tract,Tract 2414,17031241400,77.2810218978102,7.11678832116788,4.06934306569343,10.4197080291971,1.8,128169.452028661,75684.1818141485,10.8576642335766,5.94890510948905,2.79197080291971,3.33941605839416,9.799837978,5480.0
Census tract,Tract 2415,17031241500,78.7889645288427,2.18559656037263,4.5145109279828,11.3937656753852,0.5,150603.587657224,89199.8204041793,7.38086707273379,2.72303833751344,1.11071300609101,2.75886778932282,9.78022541,2791.0
Census tract,Tract 2416,17031241600,66.5229885057471,2.29885057471264,7.18390804597701,21.235632183908,2.8,107784.619002196,66154.7125712638,8.99425287356322,4.45402298850575,1.52298850574713,6.12068965517241,9.774842623,3480.0
Census tract,Tract 2420,17031242000,59.1014066764644,13.6048708796977,10.1196724753307,14.591643921898,8.5,123113.020608265,57730.5090175026,14.3816922107915,6.48750787318917,3.56917908880957,3.27524669326055,9.796760656,4763.0
Census tract,Tract 2421,17031242100,71.0505836575876,1.53047989623865,6.79636835278859,18.5473411154345,0.9,152262.546906542,82820.6765899865,6.04409857328145,2.43839169909209,1.16731517509728,4.3579766536965,9.806439891,3855.0
Census tract,Tract 2422,17031242200,74.850136239782,3.13351498637602,4.03269754768392,14.3324250681199,0.5,131642.23500965,85358.9690986934,5.99455040871935,2.37057220708447,0.790190735694823,2.6158038147139,9.821863934,3670.0
Census tract,Tract 2423,17031242300,77.5945408018197,0.312766562411146,5.85726471424509,11.7998294000569,1.0,100385.066749484,71909.0948778811,5.88404961061436,3.0992323002559,0.65396644867785,1.19419960193347,9.828680601,3517.0
Census tract,Tract 2424,17031242400,87.3213631366801,1.50238182484427,2.01539025283987,6.08281421766215,3.3,101146.66057366,62918.4691763349,10.8983799705449,5.533162330524,0.146573836570172,5.31330157566874,9.843034153,2729.0
Census tract,Tract 2425,17031242500,53.7819959735404,7.07506471095772,1.75438596491228,33.9373022720736,37.5,76795.8117970674,42570.7611970097,16.4797238999137,5.29191832039114,2.01322979580098,16.3359217716422,9.847082787,3477.0
Census tract,Tract 2426,17031242600,50.5384470054789,10.9956546382014,1.22803703003968,35.4430379746835,18.7,66834.6312917323,44643.3995430245,16.0456273764259,8.5017948233516,5.29000566786322,8.08615152087663,9.85520929,5293.0
Census tract,Tract 2427,17031242700,30.9750297265161,22.5921521997622,3.74554102259215,41.0820451843044,42.7,55597.4098804321,35501.0915060228,20.1545778834721,9.57193816884661,7.4910820451843,9.75029726516052,9.868915301,1682.0
Census tract,Tract 2428,17031242800,71.2523133867983,0.616903146206046,1.11042566317088,25.5397902529303,7.7,95133.4636526986,54412.5905188669,6.46766169154229,9.31523750771129,3.88648982109809,5.73719925971622,9.857914208,1621.0
Census tract,Tract 2429,17031242900,69.1625069328896,5.0471436494731,4.65890183028286,17.3599556295064,1.3,107361.393464806,66364.7342665099,4.20875420875421,6.98835274542429,2.66222961730449,4.65890183028286,9.844643443,1803.0
Census tract,Tract 2430,17031243000,65.3070577451879,3.02474793767186,4.2621448212649,25.0229147571036,4.1,90544.8078262606,57848.2484527163,4.03299725022915,7.05774518790101,3.6205316223648,6.96608615948671,9.845196721,2182.0
Census tract,Tract 2431,17031243100,60.5101143359719,2.06684256816183,6.46437994722955,27.8803869832894,4.2,117087.095099714,70515.3145367022,6.948109058927,3.73790677220756,1.9349164467898,4.4415127528584,9.838039617,2274.0
Census tract,Tract 2432,17031243200,58.3450210378682,4.16082281439925,4.90883590462833,31.0892940626461,2.1,131467.216930278,72181.698795448,7.67045454545455,2.5,0.330188679245283,4.4811320754717,9.830492623,2139.0
Census tract,Tract 2433,17031243300,64.4281644281644,4.02930402930403,5.77940577940578,23.4839234839235,3.2,105051.154817099,68691.9443643382,10.7041107041107,4.43630443630444,0.936100936100936,8.994708994709,9.81959071,2457.0
Census tract,Tract 2434,17031243400,55.8441558441558,5.72130572130572,6.24780624780625,28.3608283608284,5.7,108855.941791078,59811.6330885778,9.61740961740962,2.77290277290277,1.54440154440154,3.75570375570376,9.806870219,2849.0
Census tract,Tract 2435,17031243500,66.5648430991391,19.85559566787,5.83171341294085,5.10969175229103,0.8,136862.016637459,97821.317065596,5.27631213551791,0.333240766453763,0.333240766453763,2.05498472646487,9.791900273,3601.0
Census tract,Tract 2502,17031250200,2.40753663642708,44.2428471737613,1.11653872993719,51.6050244242847,71.5,50289.588855121,26549.7122828812,14.0963014654571,13.2937892533147,8.23447313328681,15.7711095603629,9.925154918,2866.0
Census tract,Tract 2503,17031250300,0.351425224521671,62.8074970714565,0.644279578289731,35.3377586880125,78.9,36213.8924111005,18721.6309146166,24.5769382133019,12.9246388129637,8.29754002342835,10.2499023818821,9.919118579,5122.0
Census tract,Tract 2504,17031250400,3.58565737051793,73.348710421472,0.0,22.1639756762424,74.6,49069.7658776814,36099.3351227844,23.9043824701195,20.1090375340742,11.0085971901866,6.47934577479555,9.940930328,4769.0
Census tract,Tract 2505,17031250500,39.82325324496,27.5752554542944,2.16790941728804,27.0781552057443,40.2,102804.559107345,43799.0698995098,5.52333609500138,9.30682132007733,5.16431924882629,4.10107705053852,9.955904645,7242.0
Census tract,Tract 2506,17031250600,1.45813734713076,85.065851364064,0.634995296331138,12.8410159924741,71.2,48988.0907739746,24988.3388717585,12.9691211401425,15.9454374412041,12.8410159924741,12.6528692380056,9.946218852,4252.0
Census tract,Tract 2507,17031250700,0.0,73.6286919831224,0.0,22.6313770617568,65.3,37062.4649171455,22502.0214290468,22.7848101265823,22.1518987341772,10.8937476026084,11.5074798619102,9.948607104,5214.0
Census tract,Tract 2508,17031250800,0.610454025181229,89.8512018313621,0.0,9.27127050743991,83.7,38450.9416801615,18082.0193881852,21.8618847768027,15.8336512781381,12.0564669973293,10.0343380389164,9.930886612,2621.0
Census tract,Tract 2510,17031251000,2.25048923679061,77.2015655577299,0.0,20.5479452054795,95.0,31472.4935335744,17075.4002528894,39.628180039139,11.0567514677104,6.65362035225049,16.4383561643836,9.942662568,1022.0
Census tract,Tract 2511,17031251100,1.80835585117439,85.4084389939721,0.0,12.7832051548535,96.6,21148.5482819051,13343.8026575567,49.6458333333333,19.3722718769487,15.1943462897526,3.78299729785907,9.948033333,4811.0
Census tract,Tract 2512,17031251200,0.577882847386394,77.0948253217757,1.81245074862096,20.514841082217,87.0,48379.2400008873,18689.8094456399,17.2051484108222,21.959548200683,13.7903861308117,10.9797741003415,9.955299727,3807.0
Census tract,Tract 2513,17031251300,3.16283666913763,81.2206572769953,0.0,14.1586360266864,85.4,33585.4390736263,21175.066172719,21.2503088707685,21.5962441314554,14.5045712873734,11.8853471707438,9.96504153,4047.0
Census tract,Tract 2514,17031251400,16.2819558203028,76.86770910896,0.0,4.88955075701167,73.3,35666.5631447015,23635.9264402493,20.2617669267556,26.4829982625962,16.5549764209481,7.47083643584016,9.991124317,4029.0
Census tract,Tract 2515,17031251500,1.28972823583602,88.4845693228927,0.0,9.05112851220636,96.2,25386.107233967,19406.8532132479,42.4641701340731,20.6817134960848,14.2100414555504,13.9797328420083,9.985201366,4342.0
Census tract,Tract 2516,17031251600,0.0938746773057968,88.1013846514902,0.0,11.3588359540014,86.8,31821.4689766854,14730.1579893077,35.9774700774466,17.7892513494485,10.0915278103732,13.2128608307909,9.974864481,4261.0
Census tract,Tract 2517,17031251700,3.63790186125212,78.9340101522843,0.0,17.4280879864636,51.7,56066.246190022,22259.1175491914,14.5516074450085,21.65820642978,12.3519458544839,14.2131979695431,9.960162842,1182.0
Census tract,Tract 2518,17031251800,3.47169811320755,90.7547169811321,0.264150943396226,3.37735849056604,96.2,26127.5474611238,12679.7946715766,41.9788119561105,15.0566037735849,9.88679245283019,12.8490566037736,9.986073497,5300.0
Census tract,Tract 2519,17031251900,2.9873200085966,92.3060391145498,0.0,4.16935310552332,97.1,22387.4641407307,14091.6071785088,45.5780845556514,11.9922630560928,6.6193853427896,13.5396518375242,9.990895628,4653.0
Census tract,Tract 2520,17031252000,1.27400646510743,95.8927552766686,0.0,1.92051720859479,84.5,21130.5161161516,18551.9164134076,38.482650460694,19.7804352087826,11.8408155263674,8.29249166830033,9.994105738,5259.0
Census tract,Tract 2521.01,17031252101,1.5748031496063,97.5590551181102,0.0,0.866141732283465,79.2,18032.165753455,30808.4855475942,40.8661417322835,24.4881889763779,16.0629921259843,18.8188976377953,10.00009727,1270.0
